topic	url	warc_file	doc_offset	doc_length	sentence_hash	sentence	start_in_text	length_in_text	merged_segments	ANNOTATOR_00	ANNOTATOR_01	ANNOTATOR_02	ANNOTATOR_03	ANNOTATOR_04	ANNOTATOR_05	ANNOTATOR_06	ANNOTATOR_07	ANNOTATOR_08	ANNOTATOR_09	ANNOTATOR_10	ANNOTATOR_11	ANNOTATOR_12	ANNOTATOR_13	ANNOTATOR_14	ANNOTATOR_15	ANNOTATOR_16	ANNOTATOR_17	ANNOTATOR_18	ANNOTATOR_19	ANNOTATOR_20	ANNOTATOR_21	ANNOTATOR_22	ANNOTATOR_23	ANNOTATOR_24	ANNOTATOR_25	ANNOTATOR_26	ANNOTATOR_27	ANNOTATOR_28	ANNOTATOR_29	ANNOTATOR_30	ANNOTATOR_31	ANNOTATOR_32	ANNOTATOR_33	ANNOTATOR_34	ANNOTATOR_35	ANNOTATOR_36	ANNOTATOR_37	ANNOTATOR_38	ANNOTATOR_39	ANNOTATOR_40	ANNOTATOR_41	ANNOTATOR_42	ANNOTATOR_43	ANNOTATOR_44	ANNOTATOR_45	ANNOTATOR_46	ANNOTATOR_47	ANNOTATOR_48	ANNOTATOR_49	ANNOTATOR_50	ANNOTATOR_51	ANNOTATOR_52	ANNOTATOR_53	ANNOTATOR_54	ANNOTATOR_55	ANNOTATOR_56	ANNOTATOR_57	ANNOTATOR_58	ANNOTATOR_59	ANNOTATOR_60	ANNOTATOR_61	ANNOTATOR_62	ANNOTATOR_63	ANNOTATOR_64	ANNOTATOR_65	ANNOTATOR_66	ANNOTATOR_67	ANNOTATOR_68	ANNOTATOR_69	ANNOTATOR_70	ANNOTATOR_71	ANNOTATOR_72	ANNOTATOR_73	ANNOTATOR_74	ANNOTATOR_75	ANNOTATOR_76	ANNOTATOR_77	ANNOTATOR_78	ANNOTATOR_79	ANNOTATOR_80	ANNOTATOR_81	ANNOTATOR_82	ANNOTATOR_83	ANNOTATOR_84	ANNOTATOR_85	ANNOTATOR_86	ANNOTATOR_87	ANNOTATOR_88	ANNOTATOR_89	ANNOTATOR_90	ANNOTATOR_91	ANNOTATOR_92	ANNOTATOR_93	ANNOTATOR_94	ANNOTATOR_95	ANNOTATOR_96	ANNOTATOR_97
minimum wage	http://www.heritage.org/research/reports/2007/02/union-members-not-minimum-wage-earners-benefit-when-the-minimum-wage-rises	crawl-data/CC-MAIN-2016-07/segments/1454701169261.41/warc/CC-MAIN-20160205193929-00231-ip-10-236-182-209.ec2.internal.warc.gz	457795015	9210	d6284503286488a9e18e9d5f2a3cdaa1		2215	81	('false', '(0,80);', 'con;')																															('false', '(0,80);', 'pro;')																														('false', '(29,51);', 'con;')																					('false', '(29,51);', 'con;')			('false', '(29,51);', 'con;')											('false', '(0,80);', 'con;')		
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	crawl-data/CC-MAIN-2016-07/segments/1454701152959.66/warc/CC-MAIN-20160205193912-00282-ip-10-236-182-209.ec2.internal.warc.gz	763573139	72418	2a7e60cc06c3a5acad27132f096f5306		42554	182	('false', '(13,124);', 'con;')						('true', None, None)																									('true', None, None)																																																												('false', '(13,124);', 'con;')					('true', None, None)		('false', '(13,64);', 'con;')
minimum wage	http://www.cato.org/publications/commentary/when-more-is-less	crawl-data/CC-MAIN-2016-07/segments/1454701146241.46/warc/CC-MAIN-20160205193906-00300-ip-10-236-182-209.ec2.internal.warc.gz	323413445	16174	ffb28a52815a462e48c7cd73319239be		3621	151	('false', '(0,83);', 'con;')						('false', '(0,83);', 'con;')																																																							('false', '(0,150);', 'con;')																					('true', None, None)														('true', None, None)		('true', None, None)
minimum wage	http://www.voxeu.org/print/10230	crawl-data/CC-MAIN-2016-07/segments/1454701152982.47/warc/CC-MAIN-20160205193912-00034-ip-10-236-182-209.ec2.internal.warc.gz	726447943	7171	fa9f917e41b807bdf2c88681477e5500		2142	220	('false', '(10,82);(108,84);', 'con;pro;')																															('true', None, None)	('false', '(108,84);', 'pro;')																																				('false', '(10,182);', 'pro;')																							('false', '(10,82);(108,84);', 'con;con;')					('false', '(108,84);', 'pro;')		
minimum wage	http://www.breitbart.com/big-government/2013/03/10/top-5-myths-about-the-minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701153998.27/warc/CC-MAIN-20160205193913-00014-ip-10-236-182-209.ec2.internal.warc.gz	302824320	15930	082da9b73a34f472d480c1a941f6922f		4678	127	('false', '(0,126);', 'con;')															('false', '(0,126);', 'con;')																																														('false', '(0,126);', 'con;')																					('false', '(54,72);', 'pro;')														('false', '(54,72);', 'con;')		('false', '(0,126);', 'con;')
minimum wage	http://www.americanthinker.com/blog/2013/02/taking_ed_schultz_to_task_on_the_minimum_wage.html	crawl-data/CC-MAIN-2016-07/segments/1454701156627.12/warc/CC-MAIN-20160205193916-00031-ip-10-236-182-209.ec2.internal.warc.gz	266253165	7906	321988f8bdc8dbe8f2983e645362642b		2516	171	('false', '(0,170);', 'con;')																															('true', None, None)																														('false', '(0,90);(106,64);', 'con;con;')																														('false', '(0,170);', 'con;')					('false', '(106,64);', 'con;')		('false', '(0,170);', 'con;')
minimum wage	http://www.heritage.org/research/reports/2007/01/raising-the-minimum-wage-will-not-reduce-poverty	crawl-data/CC-MAIN-2016-07/segments/1454701152097.59/warc/CC-MAIN-20160205193912-00322-ip-10-236-182-209.ec2.internal.warc.gz	453239942	9931	e6eaddbeaf6e801353115096733cbe35		4223	128	('false', '(0,127);', 'con;')								('false', '(0,127);', 'con;')							('false', '(0,127);', 'con;')					('true', None, None)												('true', None, None)								('true', None, None)																																																										
minimum wage	http://www.epi.org/publication/briefingpapers_bp151/	crawl-data/CC-MAIN-2016-07/segments/1454701155060.45/warc/CC-MAIN-20160205193915-00252-ip-10-236-182-209.ec2.internal.warc.gz	387356578	35541	39600a1ef8a2f65911f637aff1009d04		25717	127	('false', '(32,94);', 'con;')																																																													('false', '(32,35);(72,54);', 'con;con;')																								('false', '(36,90);', 'con;')									('true', None, None)		('false', '(32,94);', 'con;')		('false', '(36,90);', 'con;')
minimum wage	https://www.epionline.org/studies/r16/	crawl-data/CC-MAIN-2016-07/segments/1454701145751.1/warc/CC-MAIN-20160205193905-00007-ip-10-236-182-209.ec2.internal.warc.gz	806646700	7597	e8490eb1e39f08ebf60c45d9a2274872		6561	114	('false', '(18,95);', 'con;')															('false', '(18,95);', 'con;')							('false', '(18,95);', 'con;')																																																																						('true', None, None)				('true', None, None)		('true', None, None)
minimum wage	http://www.christianpost.com/news/minimum-wage-increase-facing-the-facts-is-our-moral-responsibility-116967/print.html	crawl-data/CC-MAIN-2016-07/segments/1454701154682.35/warc/CC-MAIN-20160205193914-00139-ip-10-236-182-209.ec2.internal.warc.gz	336596694	9868	3f006420410567c7cd236af20cbba3e9		1608	181	('false', '(58,122);', 'con;')								('false', '(58,122);', 'con;')																																																												('false', '(58,122);', 'con;')																										('true', None, None)		('false', '(58,122);', 'pro;')		('false', '(58,122);', 'con;')
minimum wage	http://ww2.kqed.org/education/2014/03/22/minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701162648.4/warc/CC-MAIN-20160205193922-00009-ip-10-236-182-209.ec2.internal.warc.gz	239395997	116426	0b0d52df0792e6964c75088693ff31f5		119284	201	('false', '(69,131);', 'con;')																																																													('false', '(69,131);', 'con;')																														('false', '(69,131);', 'con;')			('false', '(69,131);', 'con;')		('false', '(69,131);', 'con;')		('false', '(69,131);', 'con;')
minimum wage	http://americanactionforum.org/research/how-minimum-wage-increased-unemployment-and-reduced-job-creation-in-2013	crawl-data/CC-MAIN-2016-07/segments/1454701168076.20/warc/CC-MAIN-20160205193928-00085-ip-10-236-182-209.ec2.internal.warc.gz	6976912	14786	d271d953c582692d1e94dddaf8239e4a		3800	154	('false', '(63,90);', 'con;')															('true', None, None)																	('true', None, None)																																							('false', '(63,90);', 'con;')														('false', '(63,90);', 'con;')											('true', None, None)		
minimum wage	http://www.heritage.org/research/reports/2006/07/minimum-wage-workers-incomes-rise-when-the-minimum-wage-does-not	crawl-data/CC-MAIN-2016-07/segments/1454701146550.16/warc/CC-MAIN-20160205193906-00002-ip-10-236-182-209.ec2.internal.warc.gz	457541583	8866	84ef77a1c3961b3e6acba1aa79573b85		2784	113	('false', '(0,112);', 'con;')																				('true', None, None)		('false', '(0,112);', 'con;')									('true', None, None)																																																			('true', None, None)														('true', None, None)		
minimum wage	http://www.nber.org/digest/apr98/w6111.html	crawl-data/CC-MAIN-2016-07/segments/1454701162808.51/warc/CC-MAIN-20160205193922-00178-ip-10-236-182-209.ec2.internal.warc.gz	561412318	8118	bb2d450f0a8ca188e40f0d5103d33b1c		530	105	('false', '(13,91);', 'con;')																										('false', '(42,38);', 'con;')														('false', '(42,62);', 'con;')																												('false', '(13,91);', 'con;')						('false', '(13,91);', 'con;')																						('false', '(42,38);', 'con;')		
minimum wage	http://www.theblaze.com/contributions/are-minimum-wages-fair/	crawl-data/CC-MAIN-2016-07/segments/1454701165302.57/warc/CC-MAIN-20160205193925-00008-ip-10-236-182-209.ec2.internal.warc.gz	701320141	23497	2bb740807c2b7312c84cd6b13bc852f3		3402	90	('false', '(18,71);', 'con;')																																('false', '(18,71);', 'con;')																																				('false', '(18,71);', 'con;')						('false', '(0,89);', 'pro;')																	('false', '(18,71);', 'con;')					('false', '(18,71);', 'con;')		
minimum wage	http://www.heritage.org/research/reports/2007/02/union-members-not-minimum-wage-earners-benefit-when-the-minimum-wage-rises	crawl-data/CC-MAIN-2016-07/segments/1454701169261.41/warc/CC-MAIN-20160205193929-00231-ip-10-236-182-209.ec2.internal.warc.gz	457795015	9210	5e4b21db25ee698b3a60f4edebb83568		5704	108	('false', '(0,107);', 'con;')																															('true', None, None)	('false', '(0,107);', 'con;')								('true', None, None)																																										('false', '(0,107);', 'con;')														('true', None, None)		
minimum wage	http://www.politisite.com/2014/01/02/milton-friedman-minimum-wage-myths/	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00208-ip-10-236-182-209.ec2.internal.warc.gz	587741720	30595	d02bc61e1e299e667d0d09b63b61bb04		1191	132	('false', '(0,131);', 'con;')															('true', None, None)																('true', None, None)																																					('true', None, None)																												('false', '(0,131);', 'con;')		('true', None, None)
minimum wage	http://www.vancouversun.com/opinion/op-ed/Opinion+Minimum+wage+should+confused+with+living+wage/9809818/story.html	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00187-ip-10-236-182-209.ec2.internal.warc.gz	731576659	34317	d512f787c5c28a9af801d7c26ea69532		4064	109	('false', '(0,108);', 'con;')																																('false', '(0,108);', 'con;')																													('false', '(0,108);', 'con;')																																	('false', '(84,24);', 'con;')		('false', '(84,24);', 'con;')		('true', None, None)
minimum wage	http://www.econlib.org/library/Enc1/MinimumWages.html	crawl-data/CC-MAIN-2016-07/segments/1454701154682.35/warc/CC-MAIN-20160205193914-00092-ip-10-236-182-209.ec2.internal.warc.gz	386172073	9908	fa7d7d7ba7eaf58033331fcd6f9c483e		9812	177	('false', '(54,122);', 'con;')						('false', '(66,110);', 'con;')																('false', '(66,110);', 'con;')																																							('false', '(54,122);', 'con;')																								('false', '(54,122);', 'con;')											('false', '(66,110);', 'con;')		
minimum wage	http://www.epi.org/publication/bp177/	crawl-data/CC-MAIN-2016-07/segments/1454701146196.88/warc/CC-MAIN-20160205193906-00328-ip-10-236-182-209.ec2.internal.warc.gz	378996230	30811	d04187bf28d44885903d73df86ee5db7		9608	229	('false', '(50,178);', 'con;')																																																																				('false', '(50,178);', 'con;')																	('false', '(99,129);', 'con;')									('false', '(99,99);', 'con;')		('false', '(50,178);', 'con;')		('false', '(50,178);', 'con;')
minimum wage	http://blog.russnelson.com/economics/minimum-wage.html	crawl-data/CC-MAIN-2016-07/segments/1454701163438.83/warc/CC-MAIN-20160205193923-00147-ip-10-236-182-209.ec2.internal.warc.gz	24508455	7533	05fd6a01a3a0334522dfea580f1fc108		4239	197	('false', '(0,196);', 'con;')																															('true', None, None)									('false', '(24,172);', 'con;')																					('false', '(0,47);', 'pro;')																																			('false', '(0,47);', 'con;')		('false', '(0,196);', 'con;')
minimum wage	http://www.azcentral.com/story/money/business/2014/08/09/seven-years-effect-wage-hikes-still-debated/13853159/?from=global&sessionKey=&autologin=	crawl-data/CC-MAIN-2016-07/segments/1454701158811.82/warc/CC-MAIN-20160205193918-00255-ip-10-236-182-209.ec2.internal.warc.gz	288330252	28314	57f222229703e4df5933016766530aeb		7401	174	('false', '(60,113);', 'con;')				('false', '(60,39);', 'con;')		('false', '(60,39);', 'con;')																																																																				('false', '(18,155);', 'con;')								('false', '(60,113);', 'con;')														('false', '(60,39);', 'con;')		
minimum wage	http://www.downsizinggovernment.org/print/labor/negative-effects-minimum-wage-laws	crawl-data/CC-MAIN-2016-07/segments/1454701162035.80/warc/CC-MAIN-20160205193922-00279-ip-10-236-182-209.ec2.internal.warc.gz	361430229	19907	b5345b5a25212165bd568c835cf66998		1700	175	('false', '(9,165);', 'con;')																																																																										('false', '(9,165);', 'con;')								('false', '(9,165);', 'con;')												('true', None, None)		('true', None, None)		('false', '(9,165);', 'con;')
minimum wage	http://www.massbudget.org/report_window.php?loc=minimum_wage_effects.html	crawl-data/CC-MAIN-2016-07/segments/1454701154221.36/warc/CC-MAIN-20160205193914-00028-ip-10-236-182-209.ec2.internal.warc.gz	504143113	7722	25d6a8f58c0777a652da0a50e9fb2478		6410	131	('false', '(16,87);', 'con;')																															('false', '(16,114);', 'con;')																																					('true', None, None)														('true', None, None)												('false', '(16,87);', 'con;')		('true', None, None)		
minimum wage	http://www.foxbusiness.com/features/2012/10/12/how-raising-minimum-wage-would-help-economy.html	crawl-data/CC-MAIN-2016-07/segments/1454701163663.52/warc/CC-MAIN-20160205193923-00339-ip-10-236-182-209.ec2.internal.warc.gz	420826170	10669	69995bf0ff02ce89b25983dcb1c440b9		6711	243	('false', '(171,71);', 'con;')																											('false', '(171,71);', 'con;')																																		('false', '(171,71);', 'con;')							('true', None, None)																							('false', '(171,71);', 'con;')					('false', '(171,71);', 'con;')		
minimum wage	http://www.ncpa.org/commentaries/minimum-wage-hike-and-the-uninsured	crawl-data/CC-MAIN-2016-07/segments/1454701148428.26/warc/CC-MAIN-20160205193908-00146-ip-10-236-182-209.ec2.internal.warc.gz	553402678	7114	18456524ad4e129f52acdf563eaf8464		1432	119	('false', '(9,67);(78,40);', 'con;con;')								('false', '(9,67);', 'con;')																							('false', '(36,40);', 'con;')																		('true', None, None)																																	('false', '(9,109);', 'pro;')														('false', '(9,67);(78,40);', 'con;con;')		
minimum wage	https://www.questia.com/library/journal/1P3-2587009121/do-minimum-wage-increases-cause-inflation-evidence	crawl-data/CC-MAIN-2016-07/segments/1454702018134.95/warc/CC-MAIN-20160205195338-00055-ip-10-236-182-209.ec2.internal.warc.gz	880791275	15953	5745038873257909c88104478e1b2c4c		110	117	('false', '(62,54);', 'con;')																						('false', '(62,54);', 'con;')									('true', None, None)									('false', '(62,54);', 'con;')																																																								('false', '(62,54);', 'con;')		('false', '(62,54);', 'con;')
minimum wage	http://www.seattlemet.com/articles/2014/4/15/why-15-now-has-nothing-to-do-with-inflation-productivity-or-a-living-wage-april-2014	crawl-data/CC-MAIN-2016-07/segments/1454701153585.76/warc/CC-MAIN-20160205193913-00087-ip-10-236-182-209.ec2.internal.warc.gz	633177732	12475	b6091df9e382de20c8fcfd1d218a7e3f		3494	88	('false', '(22,65);', 'con;')																																																													('false', '(22,46);', 'pro;')							('false', '(22,65);', 'con;')														('false', '(22,65);', 'con;')												('true', None, None)		('true', None, None)		
minimum wage	http://money.howstuffworks.com/personal-finance/budgeting/minimum-wage4.htm	crawl-data/CC-MAIN-2016-07/segments/1454701166261.11/warc/CC-MAIN-20160205193926-00149-ip-10-236-182-209.ec2.internal.warc.gz	153138861	83596	101c4e9d9733f590f042a698f0b75bb0		1519	198	('false', '(13,184);', 'con;')																						('false', '(13,184);', 'con;')									('true', None, None)																																																												('false', '(13,184);', 'con;')			('true', None, None)		('false', '(13,184);', 'con;')		
minimum wage	http://americanactionforum.org/research/how-minimum-wage-increased-unemployment-and-reduced-job-creation-in-2013	crawl-data/CC-MAIN-2016-07/segments/1454701168076.20/warc/CC-MAIN-20160205193928-00085-ip-10-236-182-209.ec2.internal.warc.gz	6976912	14786	166accce4118034223ccbfeeca249313		10519	153	('false', '(94,58);', 'con;')																																('false', '(94,58);', 'con;')				('false', '(94,58);', 'con;')																									('false', '(34,118);', 'con;')																														('false', '(94,58);', 'con;')					('false', '(94,58);', 'con;')		
minimum wage	http://www.heritage.org/research/reports/2007/02/union-members-not-minimum-wage-earners-benefit-when-the-minimum-wage-rises	crawl-data/CC-MAIN-2016-07/segments/1454701169261.41/warc/CC-MAIN-20160205193929-00231-ip-10-236-182-209.ec2.internal.warc.gz	457795015	9210	a1daa79fcab97d5f4ddcefff85d0a778		3378	145	('false', '(16,128);', 'con;')																															('false', '(0,144);', 'con;')									('false', '(16,128);', 'pro;')																					('false', '(16,128);', 'con;')																																			('false', '(16,128);', 'pro;')		('false', '(16,128);', 'con;')
minimum wage	https://www.minimumwage.com/	crawl-data/CC-MAIN-2016-07/segments/1454701148475.34/warc/CC-MAIN-20160205193908-00328-ip-10-236-182-209.ec2.internal.warc.gz	844009357	6003	a4191a0c85404fff69893a8496a37edb		1310	208	('false', '(0,176);', 'con;')																															('true', None, None)																		('false', '(37,139);', 'con;')																			('false', '(0,207);', 'con;')																										('false', '(37,57);', 'con;')		('false', '(0,94);', 'con;')		
minimum wage	http://www.gpnmag.com/print/4356	crawl-data/CC-MAIN-2016-07/segments/1454701147492.21/warc/CC-MAIN-20160205193907-00048-ip-10-236-182-209.ec2.internal.warc.gz	442347043	5901	0c299063b919a6310ce582852e09bdef		5048	102	('false', '(0,101);', 'con;')																																																													('false', '(0,101);', 'con;')							('false', '(0,101);', 'con;')																							('false', '(0,101);', 'con;')			('false', '(0,101);', 'con;')		('false', '(0,101);', 'con;')		
minimum wage	http://americanactionforum.org/research/primer-minimum-wage-and-combating-poverty	crawl-data/CC-MAIN-2016-07/segments/1454701162094.74/warc/CC-MAIN-20160205193922-00344-ip-10-236-182-209.ec2.internal.warc.gz	6344463	13372	69b8f3c49a2a70074ca77dc77514233f		10241	226	('false', '(24,76);', 'con;')								('false', '(24,54);', 'con;')																																									('false', '(52,48);', 'con;')																																													('false', '(24,76);', 'con;')		('false', '(24,76);', 'con;')		('false', '(24,76);', 'con;')
minimum wage	http://archive.constantcontact.com/fs151/1101911806644/archive/1116314888261.html	crawl-data/CC-MAIN-2016-07/segments/1454701152097.59/warc/CC-MAIN-20160205193912-00061-ip-10-236-182-209.ec2.internal.warc.gz	9825852	4945	46ebbabbb95362a19a78a27c591dc6f2		3769	135	('false', '(0,101);', 'con;')																															('false', '(0,101);', 'con;')					('false', '(0,101);', 'con;')																									('false', '(31,101);', 'pro;')																														('false', '(0,101);', 'con;')					('false', '(0,101);', 'con;')		
minimum wage	http://www.heritage.org/research/reports/2007/01/raising-the-minimum-wage-will-not-reduce-poverty	crawl-data/CC-MAIN-2016-07/segments/1454701152097.59/warc/CC-MAIN-20160205193912-00322-ip-10-236-182-209.ec2.internal.warc.gz	453239942	9931	5a0ba8fdc45d3bd2b734b0d6a1405167		0	145	('false', '(0,48);(116,28);', 'con;pro;')						('false', '(0,48);', 'con;')																									('false', '(0,48);', 'con;')																														('false', '(0,48);(66,78);', 'con;pro;')																																			('false', '(0,48);(116,28);', 'con;pro;')		('false', '(0,48);', 'con;')
minimum wage	http://www.swcollege.com/bef/policy_debates/increase_minimum.html	crawl-data/CC-MAIN-2016-07/segments/1454701163438.83/warc/CC-MAIN-20160205193923-00125-ip-10-236-182-209.ec2.internal.warc.gz	687039092	17875	944bf4df912aafde8936b32622e4e390		36739	129	('false', '(22,106);', 'con;')																						('false', '(22,106);', 'con;')									('false', '(22,65);(92,36);', 'con;con;')	('false', '(22,106);', 'con;')																																				('false', '(22,106);', 'con;')																										('false', '(22,65);', 'con;')				
minimum wage	http://seanwmalone.blogspot.com/2009/07/minimum-wage-50-years-of-fail.html	crawl-data/CC-MAIN-2016-07/segments/1454701164289.84/warc/CC-MAIN-20160205193924-00004-ip-10-236-182-209.ec2.internal.warc.gz	197951187	34433	dba30287de66d1c08a2c4ac3eb7d6c91		14122	95	('false', '(11,83);', 'con;')																																																													('false', '(11,83);', 'con;')							('true', None, None)																							('false', '(11,83);', 'con;')			('false', '(11,83);', 'con;')		('false', '(11,83);', 'con;')		
minimum wage	http://rabble.ca/columnists/2010/04/reason-celebrate-ontarios-minimum-wage-rises-1025	crawl-data/CC-MAIN-2016-07/segments/1454701165070.40/warc/CC-MAIN-20160205193925-00048-ip-10-236-182-209.ec2.internal.warc.gz	182833827	11852	5853c10b87f01133a0c37108d3177972		4831	142	('false', '(30,111);', 'con;')																																								('false', '(30,111);', 'con;')									('true', None, None)																									('false', '(11,130);', 'con;')																		('false', '(30,111);', 'con;')				('false', '(30,111);', 'con;')		
minimum wage	http://www.heritage.org/Research/Reports/2007/01/Minimum-Wage-Hikes-Hurt-Unskilled-and-Disadvantaged-Workers-Job-Prospects	crawl-data/CC-MAIN-2016-07/segments/1454701162094.74/warc/CC-MAIN-20160205193922-00324-ip-10-236-182-209.ec2.internal.warc.gz	453153464	9755	31759cbd433059bce3ed1e59a37b069a		413	89	('false', '(0,88);', 'con;')																				('true', None, None)		('false', '(0,88);', 'con;')																																														('false', '(0,88);', 'pro;')																										('true', None, None)		('true', None, None)		
minimum wage	https://en.wikipedia.org/wiki/List_of_minimum_wages_in_Canada	crawl-data/CC-MAIN-2016-07/segments/1454701149377.17/warc/CC-MAIN-20160205193909-00180-ip-10-236-182-209.ec2.internal.warc.gz	788348883	22892	3603020214fdfd052fc003225dadb833		3874	204	('false', '(87,116);', 'con;')																															('false', '(87,116);', 'con;')	('false', '(87,116);', 'con;')								('false', '(87,116);', 'con;')																												('false', '(87,116);', 'con;')																												('false', '(87,116);', 'con;')		
minimum wage	http://www.cato.org/publications/testimony/minimum-wage	crawl-data/CC-MAIN-2016-07/segments/1454701158601.61/warc/CC-MAIN-20160205193918-00267-ip-10-236-182-209.ec2.internal.warc.gz	346242931	18974	f06ebe2924ef4501f2a4174ed12fbabb		6169	185	('false', '(0,174);', 'con;')								('false', '(0,174);', 'con;')							('false', '(0,184);', 'con;')					('true', None, None)												('false', '(14,74);(98,61);', 'pro;pro;')								('true', None, None)																																																										
minimum wage	https://www.minimumwage.com/	crawl-data/CC-MAIN-2016-07/segments/1454701148475.34/warc/CC-MAIN-20160205193908-00328-ip-10-236-182-209.ec2.internal.warc.gz	844009357	6003	7108c8eb9e2102842edfc6ca66e76955		1667	175	('false', '(14,160);', 'con;')								('false', '(14,154);', 'con;')																								('false', '(0,174);', 'con;')									('false', '(103,71);', 'con;')		('false', '(103,71);', 'con;')																																																						('false', '(103,71);', 'con;')	
minimum wage	http://showmeinstitute.org/publication/regulation/should-missouri-raise-its-minimum-wage	crawl-data/CC-MAIN-2016-07/segments/1454701148758.73/warc/CC-MAIN-20160205193908-00307-ip-10-236-182-209.ec2.internal.warc.gz	205048092	13510	68bc2407da0b88d1a72a6aa4dc5d9d0f		761	222	('false', '(18,72);(146,75);', 'pro;con;')																															('false', '(146,75);', 'con;')										('false', '(18,126);(146,75);', 'pro;con;')																	('false', '(146,75);', 'con;')			('false', '(18,72);(146,75);', 'pro;con;')							('false', '(146,75);', 'con;')																														
minimum wage	https://www.cga.ct.gov/2013/ba/2013SB-00387-R000049-BA.htm	crawl-data/CC-MAIN-2016-07/segments/1454701166739.77/warc/CC-MAIN-20160205193926-00246-ip-10-236-182-209.ec2.internal.warc.gz	832247034	2785	b215c9de7ce6cb16bb46d36807250f21		2342	146	('false', '(73,72);', 'con;')								('false', '(62,83);', 'con;')																							('true', None, None)										('false', '(73,72);', 'con;')																										('false', '(73,72);', 'con;')																															('true', None, None)
minimum wage	http://seanwmalone.blogspot.com/2009/07/minimum-wage-50-years-of-fail.html	crawl-data/CC-MAIN-2016-07/segments/1454701164289.84/warc/CC-MAIN-20160205193924-00004-ip-10-236-182-209.ec2.internal.warc.gz	197951187	34433	2d5731590cb1bf296cf6cbefea065251		11327	151	('false', '(6,144);', 'con;')																																				('false', '(0,150);', 'con;')					('false', '(6,50);(58,92);', 'con;con;')																												('false', '(58,92);', 'con;')																									('false', '(58,92);', 'con;')			('false', '(58,92);', 'con;')	
minimum wage	https://www.americanexpress.com/us/small-business/openforum/articles/why-havent-laws-on-tip-income-changed/?intlink=us-openf-nav-mostpopular	crawl-data/CC-MAIN-2016-07/segments/1454701145751.1/warc/CC-MAIN-20160205193905-00246-ip-10-236-182-209.ec2.internal.warc.gz	796340201	37292	fbf7a7c257868a9fbf3066bc3e3a81db		960	108	('false', '(0,107);', 'con;')											('false', '(0,99);', 'con;')					('false', '(25,82);', 'con;')																																													('false', '(0,99);', 'con;')							('false', '(0,107);', 'con;')																													('false', '(25,82);', 'con;')	
minimum wage	http://www.ncpa.org/commentaries/minimum-wage-hike-and-the-uninsured	crawl-data/CC-MAIN-2016-07/segments/1454701148428.26/warc/CC-MAIN-20160205193908-00146-ip-10-236-182-209.ec2.internal.warc.gz	553402678	7114	e7e78d9bfc8d29576f7d55df9a875a32		1955	172	('false', '(6,165);', 'con;')						('false', '(52,119);', 'con;')		('false', '(52,119);', 'con;')								('true', None, None)					('false', '(6,165);', 'con;')																																																																							('false', '(52,119);', 'con;')						
minimum wage	http://www.politisite.com/2014/01/02/milton-friedman-minimum-wage-myths/	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00208-ip-10-236-182-209.ec2.internal.warc.gz	587741720	30595	5f5cabc7055f5a40aa3e23010be4096c		14283	172	('false', '(12,159);', 'con;')						('false', '(12,159);', 'con;')																														('false', '(12,159);', 'con;')																						('false', '(16,155);', 'con;')										('false', '(16,155);', 'con;')																														('false', '(12,112);', 'con;')
minimum wage	http://employment.govt.nz/er/pay/backgroundpapers/2010/page04.asp	crawl-data/CC-MAIN-2016-07/segments/1454701152130.53/warc/CC-MAIN-20160205193912-00081-ip-10-236-182-209.ec2.internal.warc.gz	78466563	16534	b29d871b96ca8dc86e0cefa16ca20eb6		14352	193	('false', '(18,174);', 'con;')																('false', '(18,174);', 'con;')															('true', None, None)					('true', None, None)					('false', '(18,174);', 'con;')																																																			('false', '(18,174);', 'con;')						
minimum wage	http://www.azcentral.com/story/money/business/2014/08/09/seven-years-effect-wage-hikes-still-debated/13853159/?from=global&sessionKey=&autologin=	crawl-data/CC-MAIN-2016-07/segments/1454701158811.82/warc/CC-MAIN-20160205193918-00255-ip-10-236-182-209.ec2.internal.warc.gz	288330252	28314	13776f96848a27e419d2d68387584c38		1659	132	('false', '(12,119);', 'con;')								('false', '(12,104);', 'pro;')						('false', '(12,119);', 'con;')																('false', '(12,119);', 'con;')											('false', '(12,104);', 'con;')																																																								('false', '(12,66);', 'con;')	
minimum wage	https://www.minneapolisfed.org/publications/fedgazette/a-minimalist-picture	crawl-data/CC-MAIN-2016-07/segments/1454701153736.68/warc/CC-MAIN-20160205193913-00151-ip-10-236-182-209.ec2.internal.warc.gz	823607536	10897	02d470a22770110b394a727c6250d221		3799	127	('false', '(36,90);', 'con;')																('false', '(0,126);', 'con;')															('true', None, None)			('true', None, None)																																	('false', '(36,90);', 'pro;')																															('true', None, None)
