topic	sentence_hash	In-Domain	Cross-Domain
nuclear energy	86b24036533c08c9a2a3dc94f4dd217a	Train	Train
nuclear energy	e38c143ada5b8aae9095f73e64cb4b4b	Train	Train
nuclear energy	1c46e416b45ea56ba75f4163b4438988	Train	Train
nuclear energy	1c3b9c05d3d59c312a278d315f43682a	Train	Train
nuclear energy	bdbc62849fa867a8b451601d11e44d1a	Train	Train
nuclear energy	d7aa20dd0f3c93f515994b2bbbf342bf	Train	Train
nuclear energy	555384e73fa7db6d4c128b8d2e739299	Train	Train
nuclear energy	c3d4b87e77bd493233544897ca995de1	Train	Train
nuclear energy	2fb913b98ce1b9c80e36be6cae59b8fe	Train	Train
nuclear energy	4026f3b192495c565b92e8d50c90e0dd	Train	Train
nuclear energy	2415281b4013d48ec038048446a5643c	Train	Train
nuclear energy	aeb6f2a5981cf9f5fded0c76315bb266	Train	Train
nuclear energy	46c29bde36f693fe7b73a659b83b0385	Train	Train
nuclear energy	43ea37cfa67de7f633bb295cbe39cd46	Train	Train
nuclear energy	069252ba7d365df1b98a816622e3b4f8	Train	Train
nuclear energy	2387aabca9a8fe86e5fc90d5f6e6b2ae	Train	Train
nuclear energy	bbbc53bb51e1e139053458a1e32bcaaa	Train	Train
nuclear energy	2827807d52dddc88b81b60d75986f624	Train	Train
nuclear energy	038ac64797bcdb55001ab3079e9ac4d5	Train	Train
nuclear energy	86ff7379f675e4c67e2a0b0353c57943	Train	Train
nuclear energy	04fb95b7e2d11786eeef99ac03b30134	Train	Train
nuclear energy	e0e08686ba5014f34f7edb69503e20a5	Train	Train
nuclear energy	3de856ab8bfbdf4345e9e835622947d4	Train	Train
nuclear energy	d1fb5422562f6e7e2de8127361539bcd	Train	Train
nuclear energy	cea5fb9fd402b56182696d41918f1635	Train	Train
nuclear energy	1605d3cb25b5c9de6103f2c9002f338e	Train	Train
nuclear energy	2d76ff9d06d9dd610ceb882ac5276a0c	Train	Train
nuclear energy	221fddc348960523072bf1662403ca22	Train	Train
nuclear energy	1173940a098297888e0fa421525fd705	Train	Train
nuclear energy	1b216ea938d3e2febeeb65835979e9a0	Train	Train
nuclear energy	262808dd73fc9bf94b27364748698f55	Train	Train
nuclear energy	96a0956f6a822b40166e408b34e3bc8b	Train	Train
nuclear energy	73aa2d0af6515b825378f34484933eec	Train	Train
nuclear energy	c63d696e29c1395a036e492647772f47	Train	Train
nuclear energy	6ac1c6a217882ea50dc4ae91eed3fd26	Train	Train
nuclear energy	ff998abb0563f6c8b9cb60ef4ba23769	Train	Train
nuclear energy	240d93d355708a50c05741f987ebf044	Train	Train
nuclear energy	68ef57228dcce52354faee78b5bbd551	Train	Train
nuclear energy	b323d1d3f31644460abfc237f83d5866	Train	Train
nuclear energy	8046da496f962e102a8e5cd0bbedf80a	Train	Train
nuclear energy	7e83a9e8682c5bcf70648203f37954e4	Train	Train
nuclear energy	c65b1437d6f29847b857f148401edf91	Train	Train
nuclear energy	ca7faacb8269103cd9492925be3fa08d	Train	Train
nuclear energy	d998b382f2a50e9199dea6fa4d6dbb07	Train	Train
nuclear energy	e13b45fe31ca038e77d9fcee5788838e	Train	Train
nuclear energy	c24fb852f895d37d28f8c7d1875d84e8	Train	Train
nuclear energy	8fa06ef7e3ab55b93d66f78c2387b55b	Train	Train
nuclear energy	a8c33e7685ff6e6e7e44aa6790e51d37	Train	Train
nuclear energy	3567a79b35c0423bea3973960adbc663	Train	Train
nuclear energy	04b22e802da6daaca99caa848bf2ce38	Train	Train
nuclear energy	8acd56bc6121ed6ac9d2147df076c816	Train	Train
nuclear energy	a859bd78c48dd7668ac8f647d6043590	Train	Train
nuclear energy	81ae169381fa45f71d6aa1b013429e85	Train	Train
nuclear energy	23a6da4c43b6289a17e5156598fdcb9f	Train	Train
nuclear energy	ddbe6d1146b04ff88866739d0eaaea57	Train	Train
nuclear energy	1c6d8969bc93a5c7ef12f02d2bf2c84b	Train	Train
nuclear energy	a27a876091b9143522674789b54529d9	Train	Train
nuclear energy	ab2b950b6ff875731704c9806782e265	Train	Train
nuclear energy	b808e895f59cebe2820842bea62b2773	Train	Train
nuclear energy	8dd67608ba2d55fe79981a5fd6b1f9a9	Train	Train
nuclear energy	366b2a40f227c3c87fca81db253f557c	Train	Train
nuclear energy	4b96280140c15ff12885814b995dbfce	Train	Train
nuclear energy	33f293dc4ad980ca4d9aac90e522cbb8	Train	Train
nuclear energy	db683a0592e7ec4d353eade34926758d	Train	Train
nuclear energy	122898ce2e8366d9784b811e24e566d0	Train	Train
nuclear energy	f7fca7f9324a0e7aad3d10f843dbb871	Train	Train
nuclear energy	25167a1b921fa2d966d73387617cb194	Train	Train
nuclear energy	91b8a26d37817b1d5c23ed690b4274bc	Train	Train
nuclear energy	a34e221b9135b683ef399d03ead99370	Train	Train
nuclear energy	0bf3a0f736db798f223662e1b1f682eb	Train	Train
nuclear energy	09b23cc408188cdc4aa5af67f0260832	Train	Train
nuclear energy	e31fa108da949e84d14d1425d81b39c8	Train	Train
nuclear energy	eaa8217a144979296d6e2ec9ee6cbf4a	Train	Train
nuclear energy	302e917e266f688398c70a60f60c0e9c	Train	Train
nuclear energy	b6c5f37ec9c41676e66a2794a4e13360	Train	Train
nuclear energy	a6a0d4a164beff5fbc81805154ef9547	Train	Train
nuclear energy	fbe563de7622ca7eb16cae3f4d7dc5e5	Train	Train
nuclear energy	f4138061989d8c8b707a859805be9d6f	Train	Train
nuclear energy	59a12d92b32c01b7cbdae3a86811e8e2	Test	
nuclear energy	6a1b47a9ee8eeac9d71d434e41f73856	Test	
nuclear energy	ab9bca562e0308797358dc6b494b14fe	Test	
nuclear energy	273f66141c1201d0837aa51a596844dd	Test	
nuclear energy	d894d2c0e70deac509481f5e03ee01ff	Test	
nuclear energy	0e8ad8c75c840359eda98dafc694916f	Test	
nuclear energy	53608b7564d50f0bf8e10f1e8c1370a3	Test	
nuclear energy	0522075bab629b6ecbaa116df1bf61f2	Test	
nuclear energy	df12816ebfbc35052f5162b323668ae2	Test	
nuclear energy	7981d13a1bc296884f470f328e3857d4	Test	
nuclear energy	935bb6f12652effc757299d06d375429	Test	
nuclear energy	870234a811d241da66cf6e5711c2ca90	Test	
nuclear energy	92d45525d27d9c073b52db20cde8fdc2	Test	
nuclear energy	5752e36cae2754651342cc438e528b26	Test	
nuclear energy	7650bcf8c9c87d92a6ce153eb25615aa	Test	
nuclear energy	c9148cd15c2532094161d1d3880b96fc	Test	
nuclear energy	f81f3c5eb02193646d7a5a519f308605	Test	
nuclear energy	f7e096b8afcf5006f46bff850e4463d7	Test	
nuclear energy	af5d7af02dee22b1bc119e33f5be80db	Test	
nuclear energy	450849d5a164f5ac8b43d961d2b331ae	Test	
nuclear energy	ddec4396766c4ce114c0e2c13eb7f4fb	Test	
nuclear energy	b2dd54d178594831a546b501af38338e	Test	
nuclear energy	b2360483f4ec4ccf9c192ec989040915	Test	
nuclear energy	560e0b012be4218b2267e887afb9e53c	Test	
nuclear energy	d2d5e24f68ac584aa13e52cc5a825778	Test	
nuclear energy	4d880a8c792d009623fbe8ded0fbbbac	Test	
nuclear energy	54fdbc9a7e88ba94099d2fc90b966b8e	Test	
nuclear energy	8814ece773eb989484500f0a877d4a63	Test	
nuclear energy	3854229a436c0c5b2ea84278196cd7df	Test	
nuclear energy	e64ff5931e749116629a939235f0c0ad	Test	
nuclear energy	b69f11a0facc01a0fed2ba736d4a854a	Test	
nuclear energy	17ac63bb0130069c25505b4020057e17	Test	
nuclear energy	168fa2e66e2a17d4f5e51a2d47e95784	Test	
nuclear energy	801ad9c8af6488cd7523c39d73b3201f	Test	
nuclear energy	a8b51196cfa4e46849be6957fc14b551	Test	
nuclear energy	8d2ae94bff8dfe18a2d74211159eb81e	Test	
nuclear energy	92eb7b6d2a33d476f127eb783972238a	Test	
nuclear energy	59c7df5fd4aeabff6f31ccb89ed556b1	Test	
nuclear energy	369e07c8e2bb42914e2099b8c8183e13	Test	
nuclear energy	118a1bc27020b157592e63f5f35d9793	Test	
nuclear energy	334b3bce3f4d147c0e25e35419394734	Test	
nuclear energy	6c3bdde5b023aadb19b669673e549bab	Test	
nuclear energy	d4a8e9f8221d504bf30b0fd195193bed	Test	
nuclear energy	9d8ec8b812a94bcc2f9acd3751921331	Test	
nuclear energy	a7ce387e3b49813ced8ccf419eb54470	Test	
nuclear energy	2a9ce1a87b4976e498a854c568a3a2dd	Test	
nuclear energy	01604213865a9fc7f3ab44581f12badf	Test	
nuclear energy	e3d522cca0ebeec7a7c4fdcebef80555	Test	
nuclear energy	3760a1d39b767f141f1f319ece18a0bf	Test	
nuclear energy	5efc2f54a2fb1f833c6acb2be3c282b1	Test	
nuclear energy	ad1436f17dba9c56ffacfe198e7c8567	Test	
nuclear energy	ca5b8c3289126cec9958145f3ed30014	Test	
nuclear energy	0eafef0802e07ab6b2a00a25e0d1ac53	Test	
nuclear energy	06c9d199b4b347d19a476d48a175c24d	Test	
nuclear energy	9d475cb1a44622fdaed47d71e20b43af	Test	
nuclear energy	431ee604054900fd3b8daecb60c180d1	Test	
nuclear energy	6502e9acd057351549efae4643824fdd	Test	
nuclear energy	5d0b814ad168cadbaf6d9c40e46237d0	Test	
nuclear energy	03393da0bad0916bd7b09a6004fda2f6	Test	
nuclear energy	3a6ee4222cc4804e24b678df393a7713	Test	
nuclear energy	9a210ce2a4dc022c5870a1a24de9d31a	Test	
nuclear energy	d30d5d62e1dce958a9f7efb4e85a9338	Test	
nuclear energy	dca770cdc10c3e320469718a6bb68400	Test	
nuclear energy	c39b82e859b026080cee1612183fcd97	Test	
nuclear energy	58a7ee6b91aa88b87727f8fc838fcdd1	Test	
nuclear energy	f87bb9703c630bc56d6374497f130b9e	Test	
nuclear energy	a73181c5b143ace7f8b3ce2dfc5bdc15	Test	
nuclear energy	7684f8ffb6c0cb1043b6c46fa69ef75f	Test	
nuclear energy	8c9df930d96ef747545db1bfdf9533cd	Test	
nuclear energy	2420a8d4521ece0462bcf08de8fea2bd	Test	
nuclear energy	75d01e58fefb99ce1bc6c5a48cf5ac35	Test	
nuclear energy	08858b82f619d9ba74901e8476f25d1f	Test	
nuclear energy	6e46f173172f63637d8dee02badcba6d	Test	
nuclear energy	0adb305e21e9e7685cef78eb2c80ab07	Test	
nuclear energy	f7d4acf1f213ff630d94b4ff2a18231f	Test	
nuclear energy	a7477e8043ac7dd953c869521dc6b170	Test	
nuclear energy	a06501083cbc02887b7e49c6d63bd424	Test	
nuclear energy	f001a4ac33acb0596577c9d821ce65c0	Test	
nuclear energy	b0606db706b69c9b26fbf30d3319e40d	Test	
nuclear energy	6689b24158d8f908974372c116af39c3	Test	
nuclear energy	73f74337cb06d1742eeaff12acf577b0	Test	
nuclear energy	e08d9ed69d4881896d84a6f456f51f2c	Test	
nuclear energy	88df38e0f602e205032576f92bc438e3	Test	
nuclear energy	cffa3f59e8c4d5795936d94f3632eb1d	Test	
nuclear energy	bb71b34cdb488780fa93ddb07520631c	Test	
nuclear energy	1cb0fbc151aaf87cd204c1ed823beccc	Test	
nuclear energy	e545493a0f2971a5ae18f6fc6c694276	Test	
nuclear energy	3eedbde3deb488b8947451dc0a6e8f9e	Test	
nuclear energy	6a68435520db9957731a4d602e385f78	Test	
nuclear energy	92f6e7d960af7d7d6da2b9972f928827	Test	
nuclear energy	7a04af2d6674c00ac31a98850591665d	Test	
nuclear energy	d87ebb7eb88f3748d0b07591b6c7b702	Test	
nuclear energy	99a175c92fe37949858667c0b5915544	Test	
nuclear energy	02e1520d381abd08c4d2bab8e6ad1b64	Test	
nuclear energy	45a79d5552c8dbeec91b3130fd16ee4e	Test	
nuclear energy	b40eb43d390d672e419786e85dbaebb9	Test	
nuclear energy	6672a2f204ad10f0d807363281e3686f	Test	
nuclear energy	2cb2269a3b20be54e13487df8f92efb7	Test	
nuclear energy	d7cb6ad0ac4e12e33f410f0ab4813a88	Test	
nuclear energy	78545ee27c779bbacd7ee8c917947fd7	Test	
nuclear energy	1d4d0414710eb3ac606e6c0568764d90	Test	
nuclear energy	bdb1fcd436bd9234eaa4bfaa4d9ede28	Test	
nuclear energy	14f3a33a593f0baee643ba324994484f	Test	
nuclear energy	f4fd240da7a3e9315cf9f392ad9cbd15	Test	
nuclear energy	5640f9d0a08dc0452586c0c0e5ec6570	Test	
nuclear energy	53ace3d9f7400b44cac564caa0264c6e	Test	
nuclear energy	a4fd1beefe8ede560959429eba69de17	Test	
nuclear energy	abb5852c877b42d93e32e7645d82c20d	Test	
nuclear energy	e6bf03c1df4c6dcd830367c5cb88d5d8	Test	
nuclear energy	974ddb8d0d1513b0c4776cb16d748211	Test	
nuclear energy	cdfed1604f5c384f9c3ba86a75d67322	Test	
nuclear energy	19e80e94dee3b01ce7f7461e235adb8a	Test	
nuclear energy	3e0d2e7917ac28c6ecd3b05d4262b312	Test	
nuclear energy	8bb5fc2d81cf0169aa9ce62ce110e8c2	Test	
nuclear energy	e08db7611d954e40af93240306187451	Test	
nuclear energy	2bee0447f3702e438a4323b84dea8772	Test	
nuclear energy	ecd862670662ba2718eaf6702629a76b	Test	
nuclear energy	33f078f390287a85877032dba00bd3c8	Test	
nuclear energy	da2439f1dc42b13df18ef117d44c98c7	Test	
nuclear energy	41e76f1a7245451b2e1673bbc4b583c8	Test	
nuclear energy	f27ee288b402a161c681895258d3c784	Test	
nuclear energy	6cd9d54e5c708f309653c9fbaafd1fa8	Test	
nuclear energy	5336307dd0245eea14bf18f0ad4168f2	Test	
nuclear energy	eba30144d2f37c04fefbd244a9f70dd0	Test	
nuclear energy	a3166f5e587a0dc96b9e82d818c2e345	Test	
nuclear energy	3996594171812d4896d0e1007ae32197	Test	
nuclear energy	229d82f83f7745e7504dbc6a8891b35a	Test	
nuclear energy	a5476c618fb484282b4add6caf29626a	Test	
nuclear energy	ed30b7fc397015af6bea07e47307f71b	Test	
nuclear energy	dd364a635a1e883c0700772538d48628	Test	
nuclear energy	8da4ded163a4f1723f2c81187a7c4c7e	Test	
nuclear energy	de33d7d5aad2a79c8ce87984841ddf0b	Test	
nuclear energy	8f454a781bfdaf52cb034d873d637417	Test	
nuclear energy	bc17ecf6bbcc189a051b5c4efe82e8c8	Test	
nuclear energy	a78ef1f27bccaaebb41fe9836e0f00a5	Test	
nuclear energy	25b07002e7870d9ac8bcbd12f74ce152	Test	
nuclear energy	65d753196a02ea9444ab8d1bb6f4735d	Test	
nuclear energy	2816aba45f8450b94eadb440c02b06d2	Test	
nuclear energy	aeccdbb16651e2c7a0803fcee698f0e3	Test	
nuclear energy	4690bca4c23c055aeb44708772d0ae29	Test	
nuclear energy	ccdb48044795565179f128bfc3e17467	Test	
nuclear energy	bc6837a95cf9261c2549e122119b5310	Test	
nuclear energy	8de5995022909d69b9460466faa476fb	Test	
nuclear energy	561dd14ab50c1bb30a527128330fb7c2	Test	
nuclear energy	d4e35dbb4cd93d8c5e41c2a37a7a8347	Test	
nuclear energy	d45a7e5dc32f2d21980836b9ef23e4e0	Test	
nuclear energy	ecada880b684c98d20a1fb8f984e2e0d	Test	
nuclear energy	5bb5c1943888b7b51c92681208c95a04	Test	
nuclear energy	bc7399409a398dbb89d089efee03c9e3	Test	
nuclear energy	d92f074bb6544e92dd953b6748f0990a	Test	
nuclear energy	614b66bf89cac8d19e7150ad2bd61fb6	Test	
nuclear energy	3674dbb8e5f94096db0462d9ec8f7d5f	Test	
nuclear energy	04effd520000764fab02e377a529e240	Test	
nuclear energy	09de2c6a48317199b4fe86b60077ded1	Test	
nuclear energy	85b6b7f56ac433df78a5539d012bb2e3	Test	
nuclear energy	fec84eec0c91bc0e111cd39dc6ed05e8	Test	
nuclear energy	31f3376f86cffdcec0d0c412ac313f8a	Test	
nuclear energy	e47926ea25024015e37f6645c3821e2b	Test	
nuclear energy	c3cd243832588355d39ebe72d0892807	Test	
nuclear energy	991d8d386fa940bc4c1fe9eb18ea8b97	Test	
nuclear energy	8afa49baba4ca5e23eaac86859ab9b75	Test	
nuclear energy	28de8d538b54b6e3e62fb6cb96507dc1	Test	
nuclear energy	f3381581cd313e35b075c98aed7c8aa8	Test	
nuclear energy	2cc143e859220d0a51c926d4727f6290	Test	
nuclear energy	5559306a9de3fde3512ef99f75dce957	Test	
nuclear energy	40dd5e91a8e7fc970cc08a0f4fe1c902	Test	
nuclear energy	549f0ac3176d190794cb89fc4ffccb8c	Test	
nuclear energy	032b594a50c71edc661be8db1d44b689	Test	
nuclear energy	d53ffadb8db3dceb8af2b6322a6661d3	Test	
nuclear energy	4880f868d2ffccb6fc36c78c8507d400	Test	
nuclear energy	c35061b88d3e001fa50b2db23952b3ef	Test	
nuclear energy	bcaabdea1c4e20fa96f3562fa3663341	Test	
nuclear energy	c2f821440c90a3cda95b4d2f848bbd27	Test	
nuclear energy	79f179ecc9463d54d528993599fef5d3	Test	
nuclear energy	56889aa1c26abcdbb24c6e890f7656ca	Test	
nuclear energy	379be1c45f7ad88efa6659f1b29a7aa9	Test	
nuclear energy	6575aa8e509c4ee57c8dcf8b3224c298	Test	
nuclear energy	909b4dbea01a412b3c63a78a6e2bded6	Test	
nuclear energy	687cd93c3c126bed5c9c8257a3891a90	Test	
nuclear energy	e81e1f63b78e7f13b47e37f3de93b668	Test	
nuclear energy	84593f95b7de867140b5db6e3ca34977	Test	
nuclear energy	a87d5bccefc21f92c2cafa3cd0670ac4	Test	
nuclear energy	233444db73d93c6dbf81552799c3bef9	Test	
nuclear energy	23be9372c117b493961687d9a10cea09	Test	
nuclear energy	de958fb366d404f54d1a5a15c6c454cc	Test	
nuclear energy	a33f9b973e64bb83ca0648a7b3b5bd5e	Test	
nuclear energy	199ebe3d3dd5c11f93db618f92bcf7ee	Test	
nuclear energy	6ad80a25be8dcc06fcc7bd06f3c35cd7	Test	
nuclear energy	f54b747820e58bf258e12deb630dcac7	Test	
nuclear energy	6661170a1a66dd36efb1fb7f0394bb03	Test	
nuclear energy	b24663d260ffca1e3824d413a0f61dcb	Test	
nuclear energy	f8c97f2d62a7d99d6071cc8a2f7d2320	Test	
nuclear energy	945d397185ac5c3b708105bfc4f59e75	Test	
nuclear energy	351cb0d87707c64dcb66fa16d48c01f7	Test	
nuclear energy	0bffa9b9e8669d4f294ca689e0f88c9e	Test	
nuclear energy	0552fa48ac8668f4c3ab79da497275c8	Test	
nuclear energy	a52742f9cfdf9c792778618664fc4cc9	Test	
nuclear energy	68545ac2d34c9290b6dc9993d8eb6e0c	Test	
nuclear energy	d641d45875c95d80c660ed2ca48c7c06	Test	
nuclear energy	36c9a3e9d76c1cd5b4a57bd750b49d16	Test	
nuclear energy	b4e31b9aff3bcc7842c5db6e4ea116e3	Dev	Train
nuclear energy	e9f895f9a3577c629d2a5dc34f56fe5b	Dev	Train
nuclear energy	1b552640eb56a655166f12bba027acc0	Dev	Train
nuclear energy	704a16d355f130468a3fa11a657f4602	Dev	Train
nuclear energy	4b85b8153944834118f589017d3de116	Dev	Train
nuclear energy	2f938d675be322978aa0435a477f852d	Dev	Train
nuclear energy	3c9078fcea3cb2d6ccf08af7c0f6b072	Dev	Train
nuclear energy	bc4908fa8a9370c52a4664b68e4e455a	Dev	Train
nuclear energy	7c957b4a70421925825fb0d4bf228335	Dev	Train
nuclear energy	45fd760de1fc82eb778fc03a8b149d9b	Dev	Train
nuclear energy	f0eb85433ebfdd3a3d5312e2550cb15c	Dev	Train
nuclear energy	9a15575b75fc7182be03f1d7a521dcbf	Dev	Train
nuclear energy	c3189a5158382995bae5908fe0e34bf6	Dev	Train
nuclear energy	8db24e0ef4b6084520ea30c013307ff7	Dev	Train
nuclear energy	7facfc3c6260a1f2e111ff02d6d27d4f	Dev	Train
nuclear energy	34869cd3a6eb976a042fde7115a6ac9e	Dev	Train
nuclear energy	31cd80ab2971476fdbf69847570331f8	Dev	Train
nuclear energy	93d067bfa0ec742221e5c24d71c811ec	Dev	Train
nuclear energy	10c3219281bd1510e89954e2af582f04	Dev	Train
nuclear energy	da6129fbdcc2e21db4f8bc05b749bc66	Dev	Train
nuclear energy	267a49c0e9f006e9d1a29337e31a4b63	Dev	Train
nuclear energy	dddaad66d436d36587d881c65a935ff4	Dev	Train
nuclear energy	fa96d5c18266dcc7cc605ebeec9472bb	Dev	Train
nuclear energy	61cef1a373c822eb17cacd36c8a8c909	Dev	Train
nuclear energy	2c960e1f1689ac4de1ae9b1aeb62023c	Dev	Train
nuclear energy	5af0d1a0290876c27d404e6cec47e471	Dev	Train
nuclear energy	b6ab342479b3332e0fa84081abb1a0bd	Dev	Train
nuclear energy	9cb12c5372f0058401a4eb3ac8ae35c0	Dev	Train
nuclear energy	1d016856a5d41d8fdcfab1005d2327c0	Dev	Train
nuclear energy	025507cbfa7b487c19b05bc4709416a9	Dev	Train
nuclear energy	07e351c6f47d49bceafbf1f6e588c1cf	Dev	Train
nuclear energy	ea12318dd54c80d6f9b1ed332f88f8e8	Dev	Train
nuclear energy	0063d6001b2791256424455be9197783	Dev	Train
nuclear energy	3c0a2b7d433080a070ce36cdacc982b3	Dev	Train
nuclear energy	dd45a07e6b2821ca516ec9bb7ba9e074	Dev	Train
nuclear energy	a59c65f5110c0a9bbf1bb087af917b53	Dev	Train
nuclear energy	ebe7e94a94df1a0a8d07415125dd1c11	Dev	Train
nuclear energy	28ca05446062f4fb48032ee075ef208f	Dev	Train
nuclear energy	ac32656cdd495ead1ad4a6caf45228a4	Dev	Train
nuclear energy	94ae1aff8dd5c25196a59f1e9975fc6e	Dev	Train
nuclear energy	6a393a83227ff61bffac8fe45d86c579	Dev	Train
nuclear energy	653bc902e87e50426d3aadbd7106ed0a	Dev	Train
nuclear energy	e684caa752d458da7c698a91af340ac2	Dev	Train
nuclear energy	b11ddc7c11ff61cc765b077e4dc23688	Dev	Train
nuclear energy	e8358f59362771dd208daa2caf862e3a	Dev	Train
nuclear energy	dee23ecc501b5ec87c11dc7af20b7e93	Dev	Train
nuclear energy	d730e97befb3e12ff853aa17d8c2a781	Dev	Train
nuclear energy	2f06fcb7304c8f45cd4c96c3e2aae985	Dev	Train
nuclear energy	a0e9c09407be3f81e704cc2756e3bb40	Dev	Train
nuclear energy	a386a9731dc1bfaf41c24ea96dec66e3	Dev	Train
nuclear energy	3ee1e3ff0e64961eb07547a28ab0deba	Dev	Train
nuclear energy	4701dd04484f740ebb00a02a2c6aacb7	Dev	Train
nuclear energy	8e0ee02eee6ae7faec483be39a05e909	Dev	Train
nuclear energy	600d2d7e0ba5573f9a4d93fb75c19339	Dev	Train
nuclear energy	4fe727fe5aeac2389343a16acc64e0bb	Dev	Train
nuclear energy	8d5e2f44d914624e7611abedb0dac309	Dev	Train
nuclear energy	fc033df674a9129d0213bb76bea63039	Dev	Train
nuclear energy	10ed7c970c92f910d766f03c49ad9b12	Dev	Train
nuclear energy	131ee9392e8930eded651be0e5108660	Dev	Train
nuclear energy	2b13216751515729787947bf7bdead51	Dev	Train
nuclear energy	d4b090b684ff6e204141e60cf6509bf8	Dev	Train
nuclear energy	da1a71b8d5b6ff635100757cfa3d8649	Dev	Train
nuclear energy	1cef408cb5a9c828852c181b8e1b0ca1	Dev	Train
nuclear energy	d5b519363047b8c488d6d04c88fd6bcf	Dev	Train
nuclear energy	ede10baa86796a78099f4bc405410bdf	Dev	Train
nuclear energy	6a847a65c73476c7ad92646f1177c681	Dev	Train
nuclear energy	3cfd81bab34804ab067239083a666a83	Dev	Train
nuclear energy	9601b99886b54b8a0c95cc88e1188a0b	Dev	Train
nuclear energy	6b35c87f8ddad0c127e7550666e92ce8	Dev	Train
nuclear energy	64136484675f4c8c0d2d0d3b410d08ba	Dev	Train
nuclear energy	7fcf2a9c5c2ca65731cf22d4e58a306e	Dev	Train
nuclear energy	6d9b57b42db5c2aa77c925d8a3b6563d	Dev	Train
nuclear energy	e321dfb6fe157bd397bab7cb9f62db6d	Dev	Train
nuclear energy	766bb4f69836e3df4cb6606b4ee34948	Dev	Train
nuclear energy	d735eb6c89d4147359a4e231990fb255	Dev	Train
nuclear energy	291386518880a63b6bbde487d1b2da94	Dev	Train
nuclear energy	b63fab32fbfce589654f80cd9ba087ff	Dev	Train
nuclear energy	8f0f22543e617b00f4537dbb95e9f6df	Dev	Train
nuclear energy	0789fef44d9c9b6ee4ac50a995964930	Dev	Train
nuclear energy	bd7c56ddd41ee448eaafb902f16b9258	Dev	Train
nuclear energy	8d9808593ff10ab29430841f5ad9302b	Dev	Train
nuclear energy	fda6c6244df5e3e0bef888f83d557865	Dev	Train
nuclear energy	6201682b5d19389e36c1ab925e7c7855	Dev	Train
nuclear energy	24deebf3e7049fc325f45229db519611	Dev	Train
nuclear energy	191843e641df4eecb4b6f0d7bcc6bb85	Dev	Train
nuclear energy	3ce766c2f2fba96a695d9a85b6cd3a3a	Dev	Train
nuclear energy	d08b7e219de6ca30b59abdc51d668c75	Dev	Train
nuclear energy	98a7f2594dfbb7f33f9ef3fd35d109b4	Dev	Train
nuclear energy	1081b5f1650c97d8a94c582c31cb2c1d	Dev	Train
nuclear energy	b78ee2a7d9a00d3c285ee261433404ef	Dev	Train
nuclear energy	db8494ec860376a721bfc110fbf01ceb	Dev	Train
nuclear energy	157a02531e86c417e3ab69b026c8a996	Dev	Train
nuclear energy	b5cdaae7f311bac6256b8554bbaf50a9	Dev	Train
nuclear energy	b955280664f595695ac38d1cd43df28c	Dev	Train
nuclear energy	47bd29bdb267585ee7d948b790641921	Dev	Train
nuclear energy	f64628b6e71a89b15a7f975263845006	Dev	Train
nuclear energy	7e6d32ce298ad008f7da0c352623fe02	Dev	Train
nuclear energy	8743138efdfe11bef3957ae69f9430cc	Dev	Train
nuclear energy	e9e303d5246f666c36b4a08fea63f00d	Dev	Train
nuclear energy	66e3bf9449fbdcb367eb1c687c0b0df5	Dev	Train
school uniforms	1a2a55e8aaa88108028153751c51a9ad		Test
school uniforms	64ec4a62584e6a17367c95ea651c410f		Test
school uniforms	1959d81eb75855d9d83280477256cb70		Test
school uniforms	f57c6f00253f19777633cdb460952a27		Test
school uniforms	01a89c80d4d5d6b013e7296a93fe7fa1		Test
school uniforms	29704f5c44b217b3246bc94c1f229fb0		Test
school uniforms	90f646b0d95d1752cccc09608a3eac0b		Test
school uniforms	75c91fd316dd4198f612c1a2fb9c6a3e		Test
school uniforms	d6c966e0b66d00baf263cdd81ce18f80		Test
school uniforms	ad21200667f9c93faec1dbb5d6c9e20f		Test
school uniforms	482bd55658a10325ed1a4930656d2259		Test
school uniforms	7747dfb395cc6c01790d7d13e626d043		Test
school uniforms	8a8228dd7ed0c3cd56594f5be20fd99a		Test
school uniforms	9824979b56d75832b1908de5fd8bcdb6		Test
school uniforms	12f9d1e00ba2bf73ae2e5b4d4e510371		Test
school uniforms	ec74657d765e30ca54e38237c7af53c2		Test
school uniforms	e6407408be6100189afceabf5d88c1cb		Test
school uniforms	3cd404ae11ba4a1070b5a560cee3ff3d		Test
school uniforms	39a4b8b8c4b06e3bc7494289adc07d34		Test
school uniforms	9c00968e5943babbea1fadc0c994152a		Test
school uniforms	18de1be932ed3c7866d652e239ae9ef3		Test
school uniforms	5214189f7990f61e1d37fcfaf00ccc9f		Test
school uniforms	2274f91927fa3ceb3d335a5442d1d2a9		Test
school uniforms	8acea032cd9c056bb20486984565b844		Test
school uniforms	f92e7907a75e460309102c24f806f268		Test
school uniforms	3458f72ed45eff46a09cc7b9f3c362bf		Test
school uniforms	c89f04ad0aa40690551606d7b812d637		Test
school uniforms	0748f308e16054f4760c64acccf8a2d3		Test
school uniforms	d013171744c0027785e0b46a7bea4438		Test
school uniforms	564408c41c47835025f0325a4ef17201		Test
school uniforms	ab122467edaa30e5d2a0eb7a900ec8e1		Test
school uniforms	2ad362827aba5e7c3120a72f3ba54bfc		Test
school uniforms	cf9f46142493b79ed15867c080e6f743		Test
